Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
12.08.2022 17:19:49,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:49,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:49,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:49,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:49,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:49,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:49,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:49,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:49,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:50,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:50,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:50,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:50,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:50,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:50,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:50,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:50,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:50,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:50,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:50,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:19:50,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:50,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:50,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:50,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:50,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:50,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:50,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:50,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:50,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:50,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:50,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:50,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:50,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:50,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:51,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:51,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:51,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:51,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:51,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:51,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:51,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:51,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:51,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:51,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:51,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:19:51,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:51,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:51,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:51,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:51,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:51,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:51,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:51,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:51,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:51,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:51,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:51,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:51,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:51,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:52,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:52,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:52,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:52,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:52,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:52,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:52,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:52,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:52,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:52,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:52,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:19:52,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:52,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:52,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:52,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:52,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:52,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:52,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:52,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:52,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:52,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:52,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:52,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:52,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:52,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:53,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:53,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:53,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:53,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:53,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:53,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:53,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:53,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:53,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:53,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:53,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:19:53,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:53,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:53,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:53,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:53,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:53,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:53,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:53,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:53,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:53,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:53,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:53,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:53,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:53,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:54,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:54,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:54,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:54,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:54,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:54,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:54,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:54,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:54,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:54,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:54,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:19:54,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:54,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:54,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:54,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:54,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:54,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:54,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:54,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:54,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:54,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:54,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:54,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:54,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:54,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:55,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:55,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:55,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:55,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:55,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:55,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:55,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:55,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:55,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:55,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:55,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:19:55,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:55,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:55,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:55,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:55,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:55,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:55,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:55,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:55,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:55,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:55,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:55,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:55,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:55,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:56,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:56,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:56,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:56,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:56,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:56,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:56,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:56,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:56,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:56,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:56,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:19:56,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:56,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:56,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:56,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:56,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:56,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:56,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:56,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:56,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:56,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:56,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:56,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:56,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:56,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:57,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:57,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:57,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:57,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:57,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:57,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:57,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:57,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:57,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:57,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:57,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:19:57,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:57,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:57,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:57,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:57,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:57,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:57,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:57,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:57,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:57,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:57,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:57,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:57,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:57,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:58,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:58,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:58,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:58,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:58,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:58,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:58,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:58,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:58,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:58,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:58,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:19:58,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:58,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:58,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:58,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:58,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:58,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:58,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:58,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:58,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:58,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:58,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:58,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:58,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:58,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:19:59,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:19:59,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:19:59,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:19:59,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:59,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:59,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:19:59,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:19:59,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:19:59,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:19:59,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:19:59,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:19:59,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:19:59,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:19:59,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:19:59,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:19:59,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:19:59,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:19:59,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:19:59,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:19:59,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:19:59,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:19:59,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:19:59,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:19:59,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:19:59,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:20:00,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:20:00,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:20:00,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:20:00,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:00,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:00,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:00,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:20:00,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:20:00,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:20:00,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:20:00,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:20:00,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:20:00,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:20:00,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:20:00,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:20:00,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:20:00,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:20:00,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:20:00,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:20:00,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:20:00,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:20:00,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:20:00,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:20:00,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:20:00,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:20:01,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:20:01,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:20:01,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:20:01,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:01,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:01,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:01,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:20:01,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:20:01,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:20:01,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:20:01,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
12.08.2022 17:20:01,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:20:01,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:20:01,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:20:01,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:20:01,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:20:01,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:20:01,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:20:01,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:20:01,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:20:01,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:20:01,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:20:01,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:20:01,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:20:01,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:20:02,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:20:02,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:20:02,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:20:02,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:02,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:02,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:02,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:20:02,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
12.08.2022 17:20:02,System.Runtime,ThreadPool Queue Length,Metric,0
12.08.2022 17:20:02,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
12.08.2022 17:20:02,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
12.08.2022 17:20:02,System.Runtime,Number of Active Timers,Metric,1
12.08.2022 17:20:02,System.Runtime,GC Fragmentation (%),Metric,0.06528653237310429
12.08.2022 17:20:02,System.Runtime,GC Committed Bytes (MB),Metric,14390
12.08.2022 17:20:02,System.Runtime,Exception Count (Count / 1 sec),Rate,0
12.08.2022 17:20:02,System.Runtime,% Time in GC since last GC (%),Metric,0
12.08.2022 17:20:02,System.Runtime,Gen 0 Size (B),Metric,35536
12.08.2022 17:20:02,System.Runtime,Gen 1 Size (B),Metric,22040
12.08.2022 17:20:02,System.Runtime,Gen 2 Size (B),Metric,14174342736
12.08.2022 17:20:02,System.Runtime,LOH Size (B),Metric,202290976
12.08.2022 17:20:02,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,80856
12.08.2022 17:20:02,System.Runtime,Number of Assemblies Loaded,Metric,65
12.08.2022 17:20:02,System.Runtime,IL Bytes Jitted (B),Metric,286978
12.08.2022 17:20:02,System.Runtime,Number of Methods Jitted,Metric,4517
12.08.2022 17:20:02,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
12.08.2022 17:20:03,System.Runtime,CPU Usage (%),Metric,0
12.08.2022 17:20:03,System.Runtime,Working Set (MB),Metric,6197
12.08.2022 17:20:03,System.Runtime,GC Heap Size (MB),Metric,14369
12.08.2022 17:20:03,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:03,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:03,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
12.08.2022 17:20:03,System.Runtime,ThreadPool Thread Count,Metric,1
12.08.2022 17:20:03,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
